image_path,class,file_name
data\raw\Healthy\20230712_130618.jpg,Healthy,20230712_130618.jpg
data\raw\Early_blight\ef722b35-2ab8-409d-a971-b3a853a72cb3___RS_Early.B 7184.JPG,Early_blight,ef722b35-2ab8-409d-a971-b3a853a72cb3___RS_Early.B 7184.JPG
data\raw\Fungi\IMG_0790.JPG,Fungi,IMG_0790.JPG
data\raw\Virus\20230815_122007.jpg,Virus,20230815_122007.jpg
data\raw\Late_blight\b0db9fbb-ff7f-4b5c-901c-19c7797c1d4a___RS_LB 2969.JPG,Late_blight,b0db9fbb-ff7f-4b5c-901c-19c7797c1d4a___RS_LB 2969.JPG
data\raw\Healthy\7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL 4185.JPG,Healthy,7948ada9-eabc-4cb7-a579-b73e938eb716___RS_HL 4185.JPG
data\raw\Virus\IMG_20230816_082237.jpg,Virus,IMG_20230816_082237.jpg
data\raw\Early_blight\2771e005-3cb4-4e12-8868-80adca5ce02a___RS_Early.B 8640.JPG,Early_blight,2771e005-3cb4-4e12-8868-80adca5ce02a___RS_Early.B 8640.JPG
data\raw\Early_blight\2a4fd894-0c4f-471b-b80b-d362a7b513f4___RS_Early.B 8038.JPG,Early_blight,2a4fd894-0c4f-471b-b80b-d362a7b513f4___RS_Early.B 8038.JPG
data\raw\Virus\20230816_122549.jpg,Virus,20230816_122549.jpg
data\raw\Late_blight\04fe5855-ec9c-40b3-9893-ca8addc236bd___RS_LB 4913.JPG,Late_blight,04fe5855-ec9c-40b3-9893-ca8addc236bd___RS_LB 4913.JPG
data\raw\Early_blight\232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG,Early_blight,232c8d25-3bfe-41ea-b24f-2b3629a0253a___RS_Early.B 9200.JPG
data\raw\Late_blight\418e398c-d710-4682-af82-82f1e8822311___RS_LB 5218.JPG,Late_blight,418e398c-d710-4682-af82-82f1e8822311___RS_LB 5218.JPG
data\raw\Fungi\20230816_123332.jpg,Fungi,20230816_123332.jpg
data\raw\Pest\20230712_122340.jpg,Pest,20230712_122340.jpg
data\raw\Phytopthora\20230815_121437.jpg,Phytopthora,20230815_121437.jpg
data\raw\Fungi\IMG_20230816_083255 (1).jpg,Fungi,IMG_20230816_083255 (1).jpg
data\raw\Fungi\IMG_0709.JPG,Fungi,IMG_0709.JPG
data\raw\Bacteria\IMG_1068.JPG,Bacteria,IMG_1068.JPG
data\raw\Late_blight\8c1960cd-20e2-4a9c-a1ee-9800289b884f___RS_LB 3941.JPG,Late_blight,8c1960cd-20e2-4a9c-a1ee-9800289b884f___RS_LB 3941.JPG
data\raw\Healthy\d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773.JPG,Healthy,d340704d-cc00-4068-bb8a-ae70840b7bfa___RS_HL 1773.JPG
data\raw\Early_blight\91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B 6954.JPG,Early_blight,91008080-0b15-41f0-ab72-5b6a3582239d___RS_Early.B 6954.JPG
data\raw\Phytopthora\IMG_0313 - Copy.JPG,Phytopthora,IMG_0313 - Copy.JPG
data\raw\Bacteria\20230815_114042.jpg,Bacteria,20230815_114042.jpg
data\raw\Early_blight\5a6f3209-223e-43e5-8680-41dd3d5091ce___RS_Early.B 7288.JPG,Early_blight,5a6f3209-223e-43e5-8680-41dd3d5091ce___RS_Early.B 7288.JPG
data\raw\Early_blight\f3360814-9e4c-46b0-85ed-73fc77ef7810___RS_Early.B 7550.JPG,Early_blight,f3360814-9e4c-46b0-85ed-73fc77ef7810___RS_Early.B 7550.JPG
data\raw\Phytopthora\20230802_124152.jpg,Phytopthora,20230802_124152.jpg
data\raw\Late_blight\b334273e-833f-48fc-b6fb-7d7a31e1a541___RS_LB 4112.JPG,Late_blight,b334273e-833f-48fc-b6fb-7d7a31e1a541___RS_LB 4112.JPG
data\raw\Bacteria\20230816_140934.jpg,Bacteria,20230816_140934.jpg
data\raw\Late_blight\5ec337d4-aff8-4174-bae6-72c246db3ce0___RS_LB 3175.JPG,Late_blight,5ec337d4-aff8-4174-bae6-72c246db3ce0___RS_LB 3175.JPG
data\raw\Late_blight\8b0ef54c-6d28-47bb-a657-287afbb8a620___RS_LB 3298.JPG,Late_blight,8b0ef54c-6d28-47bb-a657-287afbb8a620___RS_LB 3298.JPG
data\raw\Early_blight\83f244c6-e33e-4fbb-a9ef-3996cd25a547___RS_Early.B 8700.JPG,Early_blight,83f244c6-e33e-4fbb-a9ef-3996cd25a547___RS_Early.B 8700.JPG
data\raw\Fungi\IMG_4779.JPG,Fungi,IMG_4779.JPG
data\raw\Early_blight\05c35093-11b8-4cd0-b67a-148859754440___RS_Early.B 8939.JPG,Early_blight,05c35093-11b8-4cd0-b67a-148859754440___RS_Early.B 8939.JPG
data\raw\Fungi\IMG_0749.JPG,Fungi,IMG_0749.JPG
data\raw\Bacteria\20230816_142749.jpg,Bacteria,20230816_142749.jpg
data\raw\Late_blight\53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924.JPG,Late_blight,53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924.JPG
data\raw\Early_blight\a29559c6-1d80-4486-a3c9-26986d6e28e0___RS_Early.B 6890.JPG,Early_blight,a29559c6-1d80-4486-a3c9-26986d6e28e0___RS_Early.B 6890.JPG
data\raw\Late_blight\9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB 3058.JPG,Late_blight,9ccb00a6-1542-4b0e-bd90-e7f1ff10e7f7___RS_LB 3058.JPG
data\raw\Healthy\71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947.JPG,Healthy,71c06efe-089f-49b3-beed-095bd7640e32___RS_HL 1947.JPG
data\raw\Late_blight\37ac120b-240a-42fc-839c-90c6dea13d85___RS_LB 5214.JPG,Late_blight,37ac120b-240a-42fc-839c-90c6dea13d85___RS_LB 5214.JPG
data\raw\Late_blight\befda082-9237-4371-bd11-5d3513a365a5___RS_LB 2608.JPG,Late_blight,befda082-9237-4371-bd11-5d3513a365a5___RS_LB 2608.JPG
data\raw\Virus\20230815_152853.jpg,Virus,20230815_152853.jpg
data\raw\Virus\IMG_0618.JPG,Virus,IMG_0618.JPG
data\raw\Fungi\IMG_4754.JPG,Fungi,IMG_4754.JPG
data\raw\Phytopthora\1692335404516.jpg,Phytopthora,1692335404516.jpg
data\raw\Virus\IMG_0493.JPG,Virus,IMG_0493.JPG
data\raw\Late_blight\4a911e79-f9c0-4ba1-aa80-567d653df61c___RS_LB 4038.JPG,Late_blight,4a911e79-f9c0-4ba1-aa80-567d653df61c___RS_LB 4038.JPG
data\raw\Healthy\20230816_115751.jpg,Healthy,20230816_115751.jpg
data\raw\Early_blight\a801f66c-b8bc-42e5-ad5b-99f68d219fa9___RS_Early.B 8552.JPG,Early_blight,a801f66c-b8bc-42e5-ad5b-99f68d219fa9___RS_Early.B 8552.JPG
data\raw\Pest\IMG_4726.JPG,Pest,IMG_4726.JPG
data\raw\Late_blight\031c39d3-9a91-4e81-85ac-b36512133b0a___RS_LB 5220.JPG,Late_blight,031c39d3-9a91-4e81-85ac-b36512133b0a___RS_LB 5220.JPG
data\raw\Late_blight\23ad201a-469e-4687-9321-7329bf747992___RS_LB 4990.JPG,Late_blight,23ad201a-469e-4687-9321-7329bf747992___RS_LB 4990.JPG
data\raw\Fungi\IMG_9477.JPG,Fungi,IMG_9477.JPG
data\raw\Late_blight\a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG,Late_blight,a3e80876-49cd-4856-9253-8df14fc36dcd___RS_LB 3851.JPG
data\raw\Late_blight\6f88dbd4-3e54-47ae-850a-0e9c7d9d700d___RS_LB 4737.JPG,Late_blight,6f88dbd4-3e54-47ae-850a-0e9c7d9d700d___RS_LB 4737.JPG
data\raw\Late_blight\b5442887-db0b-4b94-a6f1-18505731a599___RS_LB 4969.JPG,Late_blight,b5442887-db0b-4b94-a6f1-18505731a599___RS_LB 4969.JPG
data\raw\Late_blight\5551d3fa-ed55-46df-8a35-b3c53ffdcd31___RS_LB 4138.JPG,Late_blight,5551d3fa-ed55-46df-8a35-b3c53ffdcd31___RS_LB 4138.JPG
data\raw\Healthy\1106c3fc-92cb-41a6-a6c6-8f08b9b45108___RS_HL 1914.JPG,Healthy,1106c3fc-92cb-41a6-a6c6-8f08b9b45108___RS_HL 1914.JPG
data\raw\Early_blight\2dc9baab-663f-4f09-a0a4-7c07edfb4c42___RS_Early.B 6866.JPG,Early_blight,2dc9baab-663f-4f09-a0a4-7c07edfb4c42___RS_Early.B 6866.JPG
data\raw\Early_blight\1ca9e3ba-e029-48bf-b207-e8cb3546f953___RS_Early.B 7978.JPG,Early_blight,1ca9e3ba-e029-48bf-b207-e8cb3546f953___RS_Early.B 7978.JPG
data\raw\Fungi\IMG_20230815_151853.jpg,Fungi,IMG_20230815_151853.jpg
data\raw\Nematode\20230816_121614.jpg,Nematode,20230816_121614.jpg
data\raw\Late_blight\b574ad16-1c07-4f70-bf1d-e2314d2dd81f___RS_LB 2849.JPG,Late_blight,b574ad16-1c07-4f70-bf1d-e2314d2dd81f___RS_LB 2849.JPG
data\raw\Pest\IMG_4796.JPG,Pest,IMG_4796.JPG
data\raw\Early_blight\089fb289-4bea-48b6-a29a-3a1d268d9dd3___RS_Early.B 8081.JPG,Early_blight,089fb289-4bea-48b6-a29a-3a1d268d9dd3___RS_Early.B 8081.JPG
data\raw\Virus\IMG_8209.JPG,Virus,IMG_8209.JPG
data\raw\Early_blight\7a3630ed-a43c-4957-a604-1de05e8e7f32___RS_Early.B 6795.JPG,Early_blight,7a3630ed-a43c-4957-a604-1de05e8e7f32___RS_Early.B 6795.JPG
data\raw\Pest\20230712_115056.jpg,Pest,20230712_115056.jpg
data\raw\Early_blight\21d50c27-900e-4644-ab01-0cc96214d2f6___RS_Early.B 7153.JPG,Early_blight,21d50c27-900e-4644-ab01-0cc96214d2f6___RS_Early.B 7153.JPG
data\raw\Nematode\IMG_8324.JPG,Nematode,IMG_8324.JPG
data\raw\Fungi\IMG_20230816_090727 (1).jpg,Fungi,IMG_20230816_090727 (1).jpg
data\raw\Fungi\IMG_0247.JPG,Fungi,IMG_0247.JPG
data\raw\Late_blight\9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG,Late_blight,9fa413c2-d724-4bc6-8aed-954a472cf228___RS_LB 4754.JPG
data\raw\Phytopthora\IMG_9443.JPG,Phytopthora,IMG_9443.JPG
data\raw\Early_blight\b76550de-8e3a-46f1-b06f-6bd4ed3dc8a5___RS_Early.B 8456.JPG,Early_blight,b76550de-8e3a-46f1-b06f-6bd4ed3dc8a5___RS_Early.B 8456.JPG
data\raw\Pest\20230712_114800.jpg,Pest,20230712_114800.jpg
data\raw\Early_blight\e786a4fe-5aa1-4da2-a16f-4ee82c56e317___RS_Early.B 7245.JPG,Early_blight,e786a4fe-5aa1-4da2-a16f-4ee82c56e317___RS_Early.B 7245.JPG
data\raw\Fungi\IMG_0272.JPG,Fungi,IMG_0272.JPG
data\raw\Virus\20230815_151340.jpg,Virus,20230815_151340.jpg
data\raw\Fungi\IMG_0255 (1).JPG,Fungi,IMG_0255 (1).JPG
data\raw\Fungi\20230816_120944.jpg,Fungi,20230816_120944.jpg
data\raw\Early_blight\f980fef9-bcf5-47fd-8426-2c503dc35f88___RS_Early.B 6745.JPG,Early_blight,f980fef9-bcf5-47fd-8426-2c503dc35f88___RS_Early.B 6745.JPG
data\raw\Pest\20230802_105420786.jpg,Pest,20230802_105420786.jpg
data\raw\Healthy\IMG_4773.JPG,Healthy,IMG_4773.JPG
data\raw\Virus\IMG_0808.JPG,Virus,IMG_0808.JPG
data\raw\Bacteria\IMG_1212.JPG,Bacteria,IMG_1212.JPG
data\raw\Fungi\20230712_122415.jpg,Fungi,20230712_122415.jpg
data\raw\Virus\IMG_0649.JPG,Virus,IMG_0649.JPG
data\raw\Healthy\aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975.JPG,Healthy,aa04db6d-645f-4e8a-88dc-c9f9396f0800___RS_HL 1975.JPG
data\raw\Late_blight\ea356b9c-9090-4f0d-9083-d1f63c77372d___RS_LB 2800.JPG,Late_blight,ea356b9c-9090-4f0d-9083-d1f63c77372d___RS_LB 2800.JPG
data\raw\Fungi\IMG_0237.JPG,Fungi,IMG_0237.JPG
data\raw\Fungi\20230802_105604486.jpg,Fungi,20230802_105604486.jpg
data\raw\Early_blight\1767fee7-18fd-4597-8c77-d41ec2d62f4e___RS_Early.B 6932.JPG,Early_blight,1767fee7-18fd-4597-8c77-d41ec2d62f4e___RS_Early.B 6932.JPG
data\raw\Bacteria\20230816_140602.jpg,Bacteria,20230816_140602.jpg
data\raw\Pest\20230815_113911.jpg,Pest,20230815_113911.jpg
data\raw\Healthy\IMG_20230815_152320.jpg,Healthy,IMG_20230815_152320.jpg
data\raw\Pest\IMG_9558.JPG,Pest,IMG_9558.JPG
data\raw\Early_blight\29922d76-0eda-4e7c-89af-7688c656bfdd___RS_Early.B 8353.JPG,Early_blight,29922d76-0eda-4e7c-89af-7688c656bfdd___RS_Early.B 8353.JPG
data\raw\Early_blight\51d521bb-5800-4f46-8fd0-f6cb09f37989___RS_Early.B 7572.JPG,Early_blight,51d521bb-5800-4f46-8fd0-f6cb09f37989___RS_Early.B 7572.JPG
data\raw\Healthy\20230922_154044.jpg,Healthy,20230922_154044.jpg
data\raw\Late_blight\05c29b23-ecdf-41fc-be67-910bb74cd67c___RS_LB 4016.JPG,Late_blight,05c29b23-ecdf-41fc-be67-910bb74cd67c___RS_LB 4016.JPG
data\raw\Fungi\IMG_9432.JPG,Fungi,IMG_9432.JPG
data\raw\Early_blight\ba5dfd98-89d6-49d5-b398-beb05cb9d8ad___RS_Early.B 7824.JPG,Early_blight,ba5dfd98-89d6-49d5-b398-beb05cb9d8ad___RS_Early.B 7824.JPG
data\raw\Early_blight\203357f4-1deb-42b2-99ed-32df34aa166c___RS_Early.B 6780.JPG,Early_blight,203357f4-1deb-42b2-99ed-32df34aa166c___RS_Early.B 6780.JPG
data\raw\Early_blight\72f7fa2c-974f-42af-99c3-fd4739d64050___RS_Early.B 8772.JPG,Early_blight,72f7fa2c-974f-42af-99c3-fd4739d64050___RS_Early.B 8772.JPG
data\raw\Late_blight\68decf28-de55-477f-9435-56cda245a7ca___RS_LB 3195.JPG,Late_blight,68decf28-de55-477f-9435-56cda245a7ca___RS_LB 3195.JPG
data\raw\Pest\IMG_0841.JPG,Pest,IMG_0841.JPG
data\raw\Virus\20230816_114447.jpg,Virus,20230816_114447.jpg
data\raw\Fungi\IMG_4670.JPG,Fungi,IMG_4670.JPG
data\raw\Bacteria\IMG_1134.JPG,Bacteria,IMG_1134.JPG
data\raw\Early_blight\4217355a-471b-4045-9199-55003f2c9b99___RS_Early.B 7469.JPG,Early_blight,4217355a-471b-4045-9199-55003f2c9b99___RS_Early.B 7469.JPG
data\raw\Phytopthora\IMG_0131.JPG,Phytopthora,IMG_0131.JPG
data\raw\Virus\20230802_120700.jpg,Virus,20230802_120700.jpg
data\raw\Late_blight\a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG,Late_blight,a7dc8b54-5e4a-4055-ae98-eba4268cf966___RS_LB 5243.JPG
data\raw\Pest\IMG_0862.JPG,Pest,IMG_0862.JPG
data\raw\Pest\1692332350450.jpg,Pest,1692332350450.jpg
data\raw\Late_blight\c6d1bbe7-c1d8-4760-9bb2-a97eac1ca0a8___RS_LB 3838.JPG,Late_blight,c6d1bbe7-c1d8-4760-9bb2-a97eac1ca0a8___RS_LB 3838.JPG
data\raw\Fungi\IMG_0748.JPG,Fungi,IMG_0748.JPG
data\raw\Early_blight\08cf1add-91f8-41ea-bc13-54e7d1cb6da0___RS_Early.B 6865.JPG,Early_blight,08cf1add-91f8-41ea-bc13-54e7d1cb6da0___RS_Early.B 6865.JPG
data\raw\Late_blight\5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443.JPG,Late_blight,5576794b-902c-4df2-ae8d-da30faa37d5d___RS_LB 4443.JPG
data\raw\Late_blight\0b092cda-db8c-489d-8c46-23ac3835310d___RS_LB 4480.JPG,Late_blight,0b092cda-db8c-489d-8c46-23ac3835310d___RS_LB 4480.JPG
data\raw\Healthy\61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL 1769.JPG,Healthy,61b05f0a-14bc-4c8f-a256-57c8b8898d8c___RS_HL 1769.JPG
data\raw\Virus\IMG_0305.JPG,Virus,IMG_0305.JPG
data\raw\Pest\20230922_163659.jpg,Pest,20230922_163659.jpg
data\raw\Virus\20230816_123120.jpg,Virus,20230816_123120.jpg
data\raw\Phytopthora\20230802_123806707.jpg,Phytopthora,20230802_123806707.jpg
data\raw\Fungi\1692335403766.jpg,Fungi,1692335403766.jpg
data\raw\Fungi\IMG_20230816_120829.jpg,Fungi,IMG_20230816_120829.jpg
data\raw\Virus\20230816_123440.jpg,Virus,20230816_123440.jpg
data\raw\Pest\20230922_163540.jpg,Pest,20230922_163540.jpg
data\raw\Phytopthora\IMG_20230816_081619.jpg,Phytopthora,IMG_20230816_081619.jpg
data\raw\Early_blight\d0221e13-4d76-45e5-9cd1-7cac63833f52___RS_Early.B 7191.JPG,Early_blight,d0221e13-4d76-45e5-9cd1-7cac63833f52___RS_Early.B 7191.JPG
data\raw\Fungi\1692338054080.jpg,Fungi,1692338054080.jpg
data\raw\Early_blight\ab23a940-3124-4101-b562-08ca34a8334b___RS_Early.B 7790.JPG,Early_blight,ab23a940-3124-4101-b562-08ca34a8334b___RS_Early.B 7790.JPG
data\raw\Fungi\1692335403472.jpg,Fungi,1692335403472.jpg
data\raw\Healthy\c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755.JPG,Healthy,c9ad5c9a-c9b0-4e07-9e03-9e9edfd58a19___RS_HL 1755.JPG
data\raw\Bacteria\20230816_122651.jpg,Bacteria,20230816_122651.jpg
data\raw\Fungi\20230712_123544.jpg,Fungi,20230712_123544.jpg
data\raw\Bacteria\IMG_1218.JPG,Bacteria,IMG_1218.JPG
data\raw\Virus\IMG_0513.JPG,Virus,IMG_0513.JPG
data\raw\Late_blight\2565077d-44d3-4213-82c2-bf5ae9a64368___RS_LB 3295.JPG,Late_blight,2565077d-44d3-4213-82c2-bf5ae9a64368___RS_LB 3295.JPG
data\raw\Pest\20230922_163443.jpg,Pest,20230922_163443.jpg
data\raw\Early_blight\d5c51ec6-506e-4b85-b774-66f6a5493c90___RS_Early.B 7071.JPG,Early_blight,d5c51ec6-506e-4b85-b774-66f6a5493c90___RS_Early.B 7071.JPG
data\raw\Healthy\bde33d08-678c-4f84-b80e-fcb986a9a446___RS_HL 5415.JPG,Healthy,bde33d08-678c-4f84-b80e-fcb986a9a446___RS_HL 5415.JPG
data\raw\Pest\IMG_20230816_140018.jpg,Pest,IMG_20230816_140018.jpg
data\raw\Fungi\IMG_8127.JPG,Fungi,IMG_8127.JPG
data\raw\Late_blight\42b19bb3-68b6-4c46-a626-f7480718360a___RS_LB 4686.JPG,Late_blight,42b19bb3-68b6-4c46-a626-f7480718360a___RS_LB 4686.JPG
data\raw\Late_blight\542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592.JPG,Late_blight,542c1489-0040-4867-acb3-82f73249e2f8___RS_LB 4592.JPG
data\raw\Bacteria\20230816_142418.jpg,Bacteria,20230816_142418.jpg
data\raw\Late_blight\6a62fd77-1091-43ad-86a7-f42c56615e5f___RS_LB 4871.JPG,Late_blight,6a62fd77-1091-43ad-86a7-f42c56615e5f___RS_LB 4871.JPG
data\raw\Early_blight\33019904-ac3b-4083-a192-ce4092758ddd___RS_Early.B 8344.JPG,Early_blight,33019904-ac3b-4083-a192-ce4092758ddd___RS_Early.B 8344.JPG
data\raw\Phytopthora\IMG_9510.JPG,Phytopthora,IMG_9510.JPG
data\raw\Pest\IMG_9492.JPG,Pest,IMG_9492.JPG
data\raw\Late_blight\33938ff2-ee2c-4571-96dd-6229a0cb4e0c___RS_LB 5184.JPG,Late_blight,33938ff2-ee2c-4571-96dd-6229a0cb4e0c___RS_LB 5184.JPG
data\raw\Virus\20230816_113005.jpg,Virus,20230816_113005.jpg
data\raw\Virus\20230712_133611.jpg,Virus,20230712_133611.jpg
data\raw\Late_blight\c4aec622-2e7b-49f6-bab3-6c4dce29f155___RS_LB 3118.JPG,Late_blight,c4aec622-2e7b-49f6-bab3-6c4dce29f155___RS_LB 3118.JPG
data\raw\Late_blight\f07f6548-70d6-4f8c-81e6-d8193c19061b___RS_LB 4984.JPG,Late_blight,f07f6548-70d6-4f8c-81e6-d8193c19061b___RS_LB 4984.JPG
data\raw\Pest\IMG_0272.JPG,Pest,IMG_0272.JPG
data\raw\Early_blight\f686133a-e89a-4242-a52d-02f32ffd5275___RS_Early.B 8295.JPG,Early_blight,f686133a-e89a-4242-a52d-02f32ffd5275___RS_Early.B 8295.JPG
data\raw\Late_blight\aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG,Late_blight,aa58c1c8-82a1-4e68-9ecb-3cd47341d09b___RS_LB 4331.JPG
data\raw\Late_blight\ff03a125-445b-40e1-a7ed-0bb9b155dfd8___RS_LB 5039.JPG,Late_blight,ff03a125-445b-40e1-a7ed-0bb9b155dfd8___RS_LB 5039.JPG
data\raw\Fungi\IMG_20230816_121010.jpg,Fungi,IMG_20230816_121010.jpg
data\raw\Pest\IMG_20230816_134440.jpg,Pest,IMG_20230816_134440.jpg
data\raw\Early_blight\c4b16bb7-f358-4010-a04c-10206bad02e9___RS_Early.B 8391.JPG,Early_blight,c4b16bb7-f358-4010-a04c-10206bad02e9___RS_Early.B 8391.JPG
data\raw\Early_blight\c7f27f40-6634-4118-9990-6897e0c68579___RS_Early.B 7197.JPG,Early_blight,c7f27f40-6634-4118-9990-6897e0c68579___RS_Early.B 7197.JPG
data\raw\Late_blight\01a8cc9f-074a-4866-87c8-bb5a9e3895b4___RS_LB 2968.JPG,Late_blight,01a8cc9f-074a-4866-87c8-bb5a9e3895b4___RS_LB 2968.JPG
data\raw\Healthy\20230815_115726.jpg,Healthy,20230815_115726.jpg
data\raw\Late_blight\2958c571-a4f9-40b3-a091-0f37c4822932___RS_LB 3325.JPG,Late_blight,2958c571-a4f9-40b3-a091-0f37c4822932___RS_LB 3325.JPG
data\raw\Late_blight\d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140.JPG,Late_blight,d8ef0e69-3dfc-4d13-8d49-a44fa9cfa62e___RS_LB 4140.JPG
data\raw\Fungi\IMG_0265.JPG,Fungi,IMG_0265.JPG
data\raw\Early_blight\585062b6-d5a4-4677-8b7f-773257399423___RS_Early.B 8558.JPG,Early_blight,585062b6-d5a4-4677-8b7f-773257399423___RS_Early.B 8558.JPG
data\raw\Virus\IMG_0393.JPG,Virus,IMG_0393.JPG
data\raw\Phytopthora\IMG_0286 - Copy.JPG,Phytopthora,IMG_0286 - Copy.JPG
data\raw\Pest\20230802_120137740.jpg,Pest,20230802_120137740.jpg
data\raw\Late_blight\a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG,Late_blight,a2b27b82-4459-4dcb-a065-92a75f3c9c4b___RS_LB 5018.JPG
data\raw\Early_blight\6edb7358-f41f-4fd2-8371-12700bdbc94c___RS_Early.B 6801.JPG,Early_blight,6edb7358-f41f-4fd2-8371-12700bdbc94c___RS_Early.B 6801.JPG
data\raw\Virus\20230815_151639.jpg,Virus,20230815_151639.jpg
data\raw\Early_blight\f6d020f8-8578-4c96-afc2-a1e97adb1ea9___RS_Early.B 7521.JPG,Early_blight,f6d020f8-8578-4c96-afc2-a1e97adb1ea9___RS_Early.B 7521.JPG
data\raw\Fungi\IMG_0262.JPG,Fungi,IMG_0262.JPG
data\raw\Nematode\IMG_20230816_121904~2.jpg,Nematode,IMG_20230816_121904~2.jpg
data\raw\Early_blight\5585ecfc-6e6e-4544-8e6d-180d958b7211___RS_Early.B 7619.JPG,Early_blight,5585ecfc-6e6e-4544-8e6d-180d958b7211___RS_Early.B 7619.JPG
data\raw\Early_blight\96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B 8816.JPG,Early_blight,96ab8c2b-9067-4af7-821c-b14a3c7e618f___RS_Early.B 8816.JPG
data\raw\Pest\IMG_0312.JPG,Pest,IMG_0312.JPG
data\raw\Early_blight\5aee3e9f-0469-42e7-8ae7-56f7a1900fd5___RS_Early.B 9091.JPG,Early_blight,5aee3e9f-0469-42e7-8ae7-56f7a1900fd5___RS_Early.B 9091.JPG
data\raw\Fungi\IMG_0250.JPG,Fungi,IMG_0250.JPG
data\raw\Phytopthora\IMG_9560.JPG,Phytopthora,IMG_9560.JPG
data\raw\Bacteria\IMG_1171.JPG,Bacteria,IMG_1171.JPG
data\raw\Late_blight\8ee9f477-92a7-43a0-9377-0535b218a21d___RS_LB 5266.JPG,Late_blight,8ee9f477-92a7-43a0-9377-0535b218a21d___RS_LB 5266.JPG
data\raw\Early_blight\5755142f-0cba-45b7-a563-beb1bf6db374___RS_Early.B 8321.JPG,Early_blight,5755142f-0cba-45b7-a563-beb1bf6db374___RS_Early.B 8321.JPG
data\raw\Pest\IMG_0123 (1).JPG,Pest,IMG_0123 (1).JPG
data\raw\Phytopthora\20230802_123535.jpg,Phytopthora,20230802_123535.jpg
data\raw\Virus\IMG_0821.JPG,Virus,IMG_0821.JPG
data\raw\Fungi\IMG_20230815_121024~2.jpg,Fungi,IMG_20230815_121024~2.jpg
data\raw\Bacteria\20230816_142738.jpg,Bacteria,20230816_142738.jpg
data\raw\Healthy\20230922_154128.jpg,Healthy,20230922_154128.jpg
data\raw\Pest\IMG_20230816_140201.jpg,Pest,IMG_20230816_140201.jpg
data\raw\Phytopthora\IMG_9567.JPG,Phytopthora,IMG_9567.JPG
data\raw\Pest\20230922_163450.jpg,Pest,20230922_163450.jpg
data\raw\Late_blight\90c2a92c-9e38-49a3-aefe-e1805fe64537___RS_LB 3016.JPG,Late_blight,90c2a92c-9e38-49a3-aefe-e1805fe64537___RS_LB 3016.JPG
data\raw\Fungi\20230712_123048.jpg,Fungi,20230712_123048.jpg
data\raw\Late_blight\a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG,Late_blight,a1f3508d-496b-4dd5-a820-d30acafd7d9b___RS_LB 2970.JPG
data\raw\Fungi\IMG_0142.JPG,Fungi,IMG_0142.JPG
data\raw\Late_blight\dac19eb9-e4e3-4ca1-8183-268b839901c4___RS_LB 5208.JPG,Late_blight,dac19eb9-e4e3-4ca1-8183-268b839901c4___RS_LB 5208.JPG
data\raw\Late_blight\4ce7142d-29a5-4fa0-8559-f9a2e6a3f62d___RS_LB 3189.JPG,Late_blight,4ce7142d-29a5-4fa0-8559-f9a2e6a3f62d___RS_LB 3189.JPG
data\raw\Pest\20230712_122053.jpg,Pest,20230712_122053.jpg
data\raw\Late_blight\04b964fd-7033-4cdf-88ef-b1acbcd8183a___RS_LB 2783.JPG,Late_blight,04b964fd-7033-4cdf-88ef-b1acbcd8183a___RS_LB 2783.JPG
data\raw\Early_blight\e5d559da-71d8-4999-9d5a-05da9e6bf12e___RS_Early.B 7491.JPG,Early_blight,e5d559da-71d8-4999-9d5a-05da9e6bf12e___RS_Early.B 7491.JPG
data\raw\Virus\IMG_0481.JPG,Virus,IMG_0481.JPG
data\raw\Early_blight\68a9df4a-f803-4cf1-bfce-1a637a2befcc___RS_Early.B 7654.JPG,Early_blight,68a9df4a-f803-4cf1-bfce-1a637a2befcc___RS_Early.B 7654.JPG
data\raw\Bacteria\20230816_141425.jpg,Bacteria,20230816_141425.jpg
